Kanal;   Energie(keV); Impulse
     842;   753.0680;           38   
     843;   753.9432;           40   
     844;   754.8185;           44   
     845;   755.6938;           35   
     846;   756.5691;           32   
     847;   757.4443;           31   
     848;   758.3196;           39   
     849;   759.1949;           38   
     850;   760.0702;           45   
     851;   760.9454;           45   
     852;   761.8207;           41   
     853;   762.6960;           44   
     854;   763.5713;           47   
     855;   764.4465;           38   
     856;   765.3218;           30   
     857;   766.1971;           49   
     858;   767.0724;           47   
     859;   767.9476;           39   
     860;   768.8229;           35   
     861;   769.6982;           23   
     862;   770.5735;           35   
     863;   771.4487;           44   
     864;   772.3240;           50   
     865;   773.1993;           50   
     866;   774.0746;           38   
     867;   774.9498;           38   
     868;   775.8251;           28   
     869;   776.7004;           44   
     870;   777.5757;           45   
     871;   778.4509;           38   
     872;   779.3262;           39   
     873;   780.2015;           39   
     874;   781.0768;           34   
     875;   781.9520;           38   
     876;   782.8273;           32   
     877;   783.7026;           35   
     878;   784.5779;           28   
     879;   785.4531;           26   
     880;   786.3284;           38   
     881;   787.2037;           25   
     882;   788.0790;           40   
     883;   788.9542;           28   
     884;   789.8295;           24   
     885;   790.7048;           34   
     886;   791.5801;           29   
     887;   792.4553;           25   
     888;   793.3306;           33   
     889;   794.2059;           22   
     890;   795.0812;           34   
     891;   795.9564;           19   
     892;   796.8317;           28   
     893;   797.7070;           19   
     894;   798.5823;           26   
     895;   799.4575;           14   
     896;   800.3328;           28   
     897;   801.2081;           15   
     898;   802.0834;           22   
     899;   802.9586;           19   
     900;   803.8339;           26   
     901;   804.7092;           20   
     902;   805.5845;           11   
     903;   806.4597;           13   
     904;   807.3350;           13   
     905;   808.2103;           15   
     906;   809.0856;           11   
     907;   809.9608;           16   
     908;   810.8361;           17   
     909;   811.7114;           17   
     910;   812.5867;            9   
     911;   813.4619;           13   
     912;   814.3372;           12   
     913;   815.2125;           15   
     914;   816.0878;           16   
     915;   816.9631;           10   
     916;   817.8383;           12   
     917;   818.7136;           12   
     918;   819.5889;           11   
     919;   820.4642;           14   
     920;   821.3394;            7   
     921;   822.2147;           14   
     922;   823.0900;           14   
     923;   823.9653;           11   
     924;   824.8405;           10   
     925;   825.7158;           11   
     926;   826.5911;           12   
     927;   827.4664;            6   
     928;   828.3416;            3   
     929;   829.2169;            4   
     930;   830.0922;            4   
     931;   830.9675;            8   
     932;   831.8427;            9   
     933;   832.7180;            7   
     934;   833.5933;           13   
     935;   834.4686;            4   
     936;   835.3438;            3   
     937;   836.2191;            6   
     938;   837.0944;            5   
     939;   837.9697;            6   
     940;   838.8449;            8   
     941;   839.7202;            5   
     942;   840.5955;            7   
     943;   841.4708;            4   
     944;   842.3460;            3   
     945;   843.2213;            4   
     946;   844.0966;           11   
     947;   844.9719;            5   
     948;   845.8471;            2   
     949;   846.7224;            6   
     950;   847.5977;            6   
     951;   848.4730;            5   
     952;   849.3482;            3   
     953;   850.2235;            5   
     954;   851.0988;            4   
     955;   851.9741;            4   
     956;   852.8493;            4   
     957;   853.7246;            2   
     958;   854.5999;            5   
     959;   855.4752;            2   
     960;   856.3504;            5   
     961;   857.2257;            4   
     962;   858.1010;            2   
     963;   858.9763;            7   
     964;   859.8515;            4   
     965;   860.7268;            8   
     966;   861.6021;            3   
     967;   862.4774;            2   
     968;   863.3526;            5   
     969;   864.2279;            0   
     970;   865.1032;            4   
     971;   865.9785;            5   
     972;   866.8537;            4   
     973;   867.7290;           12   
     974;   868.6043;            7   
     975;   869.4796;            6   
     976;   870.3548;            9   
     977;   871.2301;            2   
     978;   872.1054;            5   
     979;   872.9807;            2   
     980;   873.8559;            3   
     981;   874.7312;            1   
     982;   875.6065;            6   
     983;   876.4818;            9   
     984;   877.3570;            4   
     985;   878.2323;            3   
     986;   879.1076;            2   
     987;   879.9829;            5   
     988;   880.8581;            1   
     989;   881.7334;            1   
     990;   882.6087;            7   
     991;   883.4840;            3   
     992;   884.3592;            6   
     993;   885.2345;            4   
     994;   886.1098;            3   
     995;   886.9851;            5   
     996;   887.8603;            3   
     997;   888.7356;            4   
     998;   889.6109;            4   
     999;   890.4862;            6   
    1000;   891.3614;            4   
    1001;   892.2367;            5   
    1002;   893.1120;            5   
    1003;   893.9873;            7   
    1004;   894.8625;            2   
    1005;   895.7378;            1   
    1006;   896.6131;            4   
    1007;   897.4884;            3   
    1008;   898.3636;            4   
    1009;   899.2389;            4   
    1010;   900.1142;            5   
    1011;   900.9895;            3   
    1012;   901.8647;            4   
    1013;   902.7400;            3   
    1014;   903.6153;            5   
    1015;   904.4906;            4   
    1016;   905.3658;            2   
    1017;   906.2411;            2   
    1018;   907.1164;            4   
    1019;   907.9917;            6   
    1020;   908.8669;            4   
    1021;   909.7422;            3   
    1022;   910.6175;            2   
    1023;   911.4928;            4   
    1024;   912.3680;            3   
    1025;   913.2433;            4   
    1026;   914.1186;            4   
    1027;   914.9939;            6   
    1028;   915.8691;            1   
    1029;   916.7444;            0   
    1030;   917.6197;            4   
    1031;   918.4950;            7   
    1032;   919.3702;            5   
    1033;   920.2455;            4   
    1034;   921.1208;            1   
    1035;   921.9961;            0   
    1036;   922.8713;            7   
    1037;   923.7466;            2   
    1038;   924.6219;            2   
    1039;   925.4972;            1   
    1040;   926.3724;            5   
    1041;   927.2477;            2   
    1042;   928.1230;            2   
    1043;   928.9983;            1   
    1044;   929.8735;            4   
    1045;   930.7488;            4   
    1046;   931.6241;            4   
    1047;   932.4994;            4   
    1048;   933.3746;            3   
    1049;   934.2499;            3   
    1050;   935.1252;            4   
    1051;   936.0005;            5   
    1052;   936.8757;            5   
    1053;   937.7510;            3   
    1054;   938.6263;            4   
    1055;   939.5016;            4   
    1056;   940.3768;            4   
    1057;   941.2521;            3   
    1058;   942.1274;            1   
    1059;   943.0027;            8   
    1060;   943.8779;            6   
