Kanal;   Energie(keV); Impulse
     966;   861.6021;           39   
     967;   862.4774;           48   
     968;   863.3526;           44   
     969;   864.2279;           48   
     970;   865.1032;           45   
     971;   865.9785;           25   
     972;   866.8537;           41   
     973;   867.7290;           49   
     974;   868.6043;           41   
     975;   869.4796;           37   
     976;   870.3548;           43   
     977;   871.2301;           37   
     978;   872.1054;           50   
     979;   872.9807;           42   
     980;   873.8559;           45   
     981;   874.7312;           64   
     982;   875.6065;          169   
     983;   876.4818;          304   
     984;   877.3570;          182   
     985;   878.2323;           63   
     986;   879.1076;           45   
     987;   879.9829;           41   
     988;   880.8581;           36   
     989;   881.7334;           42   
     990;   882.6087;           45   
     991;   883.4840;           36   
     992;   884.3592;           37   
     993;   885.2345;           34   
     994;   886.1098;           31   
     995;   886.9851;           45   
     996;   887.8603;           37   
     997;   888.7356;           34   
     998;   889.6109;           37   
     999;   890.4862;           25   
    1000;   891.3614;           39   
    1001;   892.2367;           41   
    1002;   893.1120;           34   
    1003;   893.9873;           33   
    1004;   894.8625;           39   
    1005;   895.7378;           39   
    1006;   896.6131;           33   
    1007;   897.4884;           39   
    1008;   898.3636;           35   
    1009;   899.2389;           41   
    1010;   900.1142;           29   
    1011;   900.9895;           31   
    1012;   901.8647;           42   
    1013;   902.7400;           26   
    1014;   903.6153;           27   
    1015;   904.4906;           46   
    1016;   905.3658;           33   
    1017;   906.2411;           35   
    1018;   907.1164;           33   
    1019;   907.9917;           36   
    1020;   908.8669;           30   
    1021;   909.7422;           35   
    1022;   910.6175;           31   
    1023;   911.4928;           37   
    1024;   912.3680;           37   
    1025;   913.2433;           28   
    1026;   914.1186;           41   
    1027;   914.9939;           41   
    1028;   915.8691;           28   
    1029;   916.7444;           26   
    1030;   917.6197;           29   
    1031;   918.4950;           24   
    1032;   919.3702;           38   
    1033;   920.2455;           49   
    1034;   921.1208;           52   
    1035;   921.9961;           28   
    1036;   922.8713;           36   
    1037;   923.7466;           26   
    1038;   924.6219;           29   
    1039;   925.4972;           26   
    1040;   926.3724;           36   
    1041;   927.2477;           30   
    1042;   928.1230;           46   
    1043;   928.9983;           47   
    1044;   929.8735;           37   
    1045;   930.7488;           30   
    1046;   931.6241;           36   
    1047;   932.4994;           18   
    1048;   933.3746;           20   
    1049;   934.2499;           34   
    1050;   935.1252;           32   
    1051;   936.0005;           31   
    1052;   936.8757;           41   
    1053;   937.7510;           30   
    1054;   938.6263;           32   
    1055;   939.5016;           24   
    1056;   940.3768;           29   
    1057;   941.2521;           26   
    1058;   942.1274;           27   
    1059;   943.0027;           26   
    1060;   943.8779;           33   
    1061;   944.7532;           30   
    1062;   945.6285;           32   
    1063;   946.5038;           26   
    1064;   947.3790;           35   
