Kanal;   Energie(keV); Impulse
     850;   760.0702;           15   
     851;   760.9454;           17   
     852;   761.8207;           14   
     853;   762.6960;           25   
     854;   763.5713;           14   
     855;   764.4465;           19   
     856;   765.3218;           14   
     857;   766.1971;           16   
     858;   767.0724;           11   
     859;   767.9476;           13   
     860;   768.8229;           15   
     861;   769.6982;           17   
     862;   770.5735;           25   
     863;   771.4487;           15   
     864;   772.3240;           19   
     865;   773.1993;           11   
     866;   774.0746;           22   
     867;   774.9498;           25   
     868;   775.8251;           21   
     869;   776.7004;           20   
     870;   777.5757;           19   
     871;   778.4509;           19   
     872;   779.3262;           12   
     873;   780.2015;           19   
     874;   781.0768;           18   
     875;   781.9520;           21   
     876;   782.8273;           13   
     877;   783.7026;           13   
     878;   784.5779;           14   
     879;   785.4531;           17   
     880;   786.3284;           12   
     881;   787.2037;           12   
     882;   788.0790;           14   
     883;   788.9542;           19   
     884;   789.8295;           13   
     885;   790.7048;           20   
     886;   791.5801;           18   
     887;   792.4553;           17   
     888;   793.3306;           18   
     889;   794.2059;           18   
     890;   795.0812;           15   
     891;   795.9564;           20   
     892;   796.8317;           14   
     893;   797.7070;           10   
     894;   798.5823;           13   
     895;   799.4575;           14   
     896;   800.3328;           12   
     897;   801.2081;           16   
     898;   802.0834;           23   
     899;   802.9586;           21   
     900;   803.8339;           19   
     901;   804.7092;           15   
     902;   805.5845;           14   
     903;   806.4597;           10   
     904;   807.3350;           11   
     905;   808.2103;           13   
     906;   809.0856;           12   
     907;   809.9608;           11   
     908;   810.8361;           18   
     909;   811.7114;           19   
     910;   812.5867;           16   
     911;   813.4619;           19   
     912;   814.3372;           14   
     913;   815.2125;           22   
     914;   816.0878;           12   
     915;   816.9631;           17   
     916;   817.8383;           11   
     917;   818.7136;           14   
     918;   819.5889;           12   
     919;   820.4642;           17   
     920;   821.3394;           16   
     921;   822.2147;            9   
     922;   823.0900;           16   
     923;   823.9653;            7   
     924;   824.8405;           16   
     925;   825.7158;           15   
     926;   826.5911;           12   
     927;   827.4664;           17   
     928;   828.3416;           11   
     929;   829.2169;           13   
     930;   830.0922;            5   
     931;   830.9675;           17   
     932;   831.8427;           16   
     933;   832.7180;           10   
     934;   833.5933;           12   
     935;   834.4686;            6   
     936;   835.3438;           10   
     937;   836.2191;            6   
     938;   837.0944;           16   
     939;   837.9697;           14   
     940;   838.8449;           26   
     941;   839.7202;           16   
     942;   840.5955;           12   
     943;   841.4708;           15   
     944;   842.3460;           10   
     945;   843.2213;           22   
     946;   844.0966;           22   
     947;   844.9719;           15   
     948;   845.8471;           18   
     949;   846.7224;           12   
     950;   847.5977;           14   
     951;   848.4730;           17   
     952;   849.3482;           24   
     953;   850.2235;           14   
     954;   851.0988;           16   
     955;   851.9741;           11   
     956;   852.8493;           13   
     957;   853.7246;           16   
     958;   854.5999;            9   
     959;   855.4752;            7   
     960;   856.3504;            4   
     961;   857.2257;           17   
     962;   858.1010;           14   
     963;   858.9763;           12   
     964;   859.8515;           13   
     965;   860.7268;           12   
     966;   861.6021;           13   
     967;   862.4774;           17   
     968;   863.3526;           20   
     969;   864.2279;           16   
     970;   865.1032;           18   
     971;   865.9785;           10   
     972;   866.8537;           17   
     973;   867.7290;           23   
     974;   868.6043;           21   
     975;   869.4796;           15   
     976;   870.3548;           17   
     977;   871.2301;           11   
     978;   872.1054;           11   
     979;   872.9807;           10   
     980;   873.8559;           19   
     981;   874.7312;           15   
     982;   875.6065;           14   
     983;   876.4818;           16   
     984;   877.3570;           14   
     985;   878.2323;           14   
     986;   879.1076;           10   
     987;   879.9829;           13   
     988;   880.8581;           18   
     989;   881.7334;           15   
     990;   882.6087;            7   
     991;   883.4840;           25   
     992;   884.3592;           21   
     993;   885.2345;           18   
     994;   886.1098;           14   
     995;   886.9851;           19   
     996;   887.8603;           13   
