Kanal;   Energie(keV); Impulse
     957;   853.7246;          365   
     958;   854.5999;          348   
     959;   855.4752;          359   
     960;   856.3504;          354   
     961;   857.2257;          388   
     962;   858.1010;          356   
     963;   858.9763;          330   
     964;   859.8515;          357   
     965;   860.7268;          506   
     966;   861.6021;          591   
     967;   862.4774;          513   
     968;   863.3526;          376   
     969;   864.2279;          360   
     970;   865.1032;          347   
     971;   865.9785;          365   
     972;   866.8537;          354   
     973;   867.7290;          343   
     974;   868.6043;          325   
     975;   869.4796;          353   
     976;   870.3548;          331   
     977;   871.2301;          350   
     978;   872.1054;          331   
     979;   872.9807;          361   
     980;   873.8559;          375   
     981;   874.7312;          331   
     982;   875.6065;          370   
     983;   876.4818;          356   
     984;   877.3570;          340   
     985;   878.2323;          330   
     986;   879.1076;          356   
     987;   879.9829;          371   
     988;   880.8581;          359   
     989;   881.7334;          387   
     990;   882.6087;          363   
     991;   883.4840;          360   
     992;   884.3592;          346   
     993;   885.2345;          329   
     994;   886.1098;          357   
     995;   886.9851;          348   
     996;   887.8603;          354   
     997;   888.7356;          366   
     998;   889.6109;          314   
     999;   890.4862;          358   
    1000;   891.3614;          329   
    1001;   892.2367;          374   
    1002;   893.1120;          359   
    1003;   893.9873;          349   
    1004;   894.8625;          389   
    1005;   895.7378;          334   
    1006;   896.6131;          344   
    1007;   897.4884;          349   
    1008;   898.3636;          336   
    1009;   899.2389;          335   
    1010;   900.1142;          352   
    1011;   900.9895;          348   
    1012;   901.8647;          362   
    1013;   902.7400;          342   
    1014;   903.6153;          342   
    1015;   904.4906;          341   
    1016;   905.3658;          377   
    1017;   906.2411;          358   
    1018;   907.1164;          362   
    1019;   907.9917;          303   
    1020;   908.8669;          332   
    1021;   909.7422;          379   
    1022;   910.6175;          588   
    1023;   911.4928;         1295   
    1024;   912.3680;         1736   
    1025;   913.2433;         1119   
    1026;   914.1186;          501   
    1027;   914.9939;          336   
    1028;   915.8691;          329   
    1029;   916.7444;          355   
