Kanal;   Energie(keV); Impulse
     939;   837.9697;            6   
     940;   838.8449;            2   
     941;   839.7202;            0   
     942;   840.5955;            4   
     943;   841.4708;            2   
     944;   842.3460;            2   
     945;   843.2213;            3   
     946;   844.0966;            4   
     947;   844.9719;            3   
     948;   845.8471;            5   
     949;   846.7224;            3   
     950;   847.5977;            1   
     951;   848.4730;            3   
     952;   849.3482;            3   
     953;   850.2235;            2   
     954;   851.0988;            3   
     955;   851.9741;            3   
     956;   852.8493;            2   
     957;   853.7246;            2   
     958;   854.5999;            3   
     959;   855.4752;            6   
     960;   856.3504;            3   
     961;   857.2257;            3   
     962;   858.1010;            3   
     963;   858.9763;            3   
     964;   859.8515;            3   
     965;   860.7268;            2   
     966;   861.6021;            2   
     967;   862.4774;            2   
     968;   863.3526;            3   
     969;   864.2279;            3   
     970;   865.1032;            2   
     971;   865.9785;            3   
     972;   866.8537;            1   
     973;   867.7290;            5   
     974;   868.6043;            2   
     975;   869.4796;            3   
     976;   870.3548;            1   
     977;   871.2301;            3   
     978;   872.1054;            1   
     979;   872.9807;            3   
     980;   873.8559;            3   
     981;   874.7312;            2   
     982;   875.6065;            0   
     983;   876.4818;            0   
     984;   877.3570;            1   
     985;   878.2323;            1   
     986;   879.1076;            2   
     987;   879.9829;            2   
     988;   880.8581;            3   
     989;   881.7334;            3   
     990;   882.6087;            5   
     991;   883.4840;            4   
     992;   884.3592;            5   
     993;   885.2345;            3   
     994;   886.1098;            2   
     995;   886.9851;            6   
     996;   887.8603;            1   
     997;   888.7356;            2   
     998;   889.6109;            2   
     999;   890.4862;            2   
    1000;   891.3614;            4   
    1001;   892.2367;            3   
    1002;   893.1120;            5   
    1003;   893.9873;            3   
    1004;   894.8625;            4   
    1005;   895.7378;            3   
    1006;   896.6131;            1   
    1007;   897.4884;            3   
    1008;   898.3636;            3   
    1009;   899.2389;            3   
    1010;   900.1142;            3   
    1011;   900.9895;            6   
    1012;   901.8647;            1   
    1013;   902.7400;            2   
    1014;   903.6153;            2   
    1015;   904.4906;            0   
    1016;   905.3658;            2   
    1017;   906.2411;            3   
    1018;   907.1164;            1   
    1019;   907.9917;            2   
    1020;   908.8669;            2   
    1021;   909.7422;            3   
    1022;   910.6175;            4   
    1023;   911.4928;            1   
    1024;   912.3680;            1   
    1025;   913.2433;            3   
    1026;   914.1186;            3   
    1027;   914.9939;            1   
    1028;   915.8691;            1   
    1029;   916.7444;            3   
    1030;   917.6197;            2   
    1031;   918.4950;            4   
    1032;   919.3702;            1   
    1033;   920.2455;            0   
    1034;   921.1208;            0   
    1035;   921.9961;            4   
    1036;   922.8713;            1   
    1037;   923.7466;            0   
    1038;   924.6219;            3   
    1039;   925.4972;            0   
    1040;   926.3724;            2   
    1041;   927.2477;            1   
    1042;   928.1230;            1   
    1043;   928.9983;            1   
    1044;   929.8735;            2   
    1045;   930.7488;            1   
    1046;   931.6241;            0   
    1047;   932.4994;            4   
    1048;   933.3746;            1   
    1049;   934.2499;            1   
    1050;   935.1252;            0   
    1051;   936.0005;            3   
    1052;   936.8757;            3   
    1053;   937.7510;            0   
    1054;   938.6263;            0   
    1055;   939.5016;            2   
    1056;   940.3768;            0   
    1057;   941.2521;            1   
    1058;   942.1274;            3   
    1059;   943.0027;            2   
    1060;   943.8779;            1   
    1061;   944.7532;            1   
    1062;   945.6285;            3   
    1063;   946.5038;            3   
    1064;   947.3790;            0   
