Kanal;   Energie(keV); Impulse
     540;   488.7349;         4815   
     541;   489.6102;         4571   
     542;   490.4855;         4677   
     543;   491.3607;         4631   
     544;   492.2360;         4729   
     545;   493.1113;         4569   
     546;   493.9866;         4555   
     547;   494.8618;         4422   
     548;   495.7371;         4330   
     549;   496.6124;         4366   
     550;   497.4877;         4273   
     551;   498.3629;         4329   
     552;   499.2382;         4305   
     553;   500.1135;         4288   
     554;   500.9888;         4121   
     555;   501.8640;         4189   
     556;   502.7393;         4103   
     557;   503.6146;         4192   
     558;   504.4899;         4024   
     559;   505.3651;         4171   
     560;   506.2404;         3947   
     561;   507.1157;         4057   
     562;   507.9910;         3973   
     563;   508.8662;         3997   
     564;   509.7415;         3954   
     565;   510.6168;         3958   
     566;   511.4921;         4002   
     567;   512.3673;         3928   
     568;   513.2426;         3743   
     569;   514.1179;         3744   
     570;   514.9932;         3848   
     571;   515.8684;         3788   
     572;   516.7437;         3797   
     573;   517.6190;         3796   
     574;   518.4943;         3614   
     575;   519.3695;         3721   
     576;   520.2448;         3630   
     577;   521.1201;         3534   
     578;   521.9954;         3446   
     579;   522.8706;         3527   
     580;   523.7459;         3619   
     581;   524.6212;         3432   
     582;   525.4965;         3405   
     583;   526.3717;         3366   
     584;   527.2470;         3424   
     585;   528.1223;         3344   
     586;   528.9976;         3348   
     587;   529.8728;         3171   
     588;   530.7481;         3208   
     589;   531.6234;         3269   
     590;   532.4987;         3159   
     591;   533.3739;         3150   
     592;   534.2492;         3187   
     593;   535.1245;         3089   
     594;   535.9998;         3030   
     595;   536.8750;         3068   
     596;   537.7503;         2993   
     597;   538.6256;         2973   
     598;   539.5009;         2981   
     599;   540.3761;         3045   
     600;   541.2514;         3025   
     601;   542.1267;         2720   
     602;   543.0020;         2920   
     603;   543.8772;         2870   
     604;   544.7525;         2829   
     605;   545.6278;         2812   
     606;   546.5031;         2762   
     607;   547.3783;         2827   
     608;   548.2536;         2777   
     609;   549.1289;         2692   
     610;   550.0042;         2700   
     611;   550.8794;         2688   
     612;   551.7547;         2621   
     613;   552.6300;         2688   
     614;   553.5053;         2565   
     615;   554.3805;         2618   
     616;   555.2558;         2563   
     617;   556.1311;         2500   
     618;   557.0064;         2625   
     619;   557.8816;         2497   
     620;   558.7569;         2507   
     621;   559.6322;         2409   
     622;   560.5075;         2508   
     623;   561.3827;         2432   
     624;   562.2580;         2515   
     625;   563.1333;         2400   
     626;   564.0086;         2415   
     627;   564.8838;         2381   
     628;   565.7591;         2372   
     629;   566.6344;         2425   
     630;   567.5097;         2333   
     631;   568.3849;         2413   
     632;   569.2602;         2384   
     633;   570.1355;         2356   
     634;   571.0108;         2318   
     635;   571.8860;         2334   
     636;   572.7613;         2362   
     637;   573.6366;         2342   
     638;   574.5119;         2358   
     639;   575.3871;         2288   
     640;   576.2624;         2298   
     641;   577.1377;         2353   
     642;   578.0130;         2266   
     643;   578.8882;         2227   
     644;   579.7635;         2295   
     645;   580.6388;         2237   
     646;   581.5141;         2220   
     647;   582.3893;         2141   
     648;   583.2646;         2164   
     649;   584.1399;         2204   
     650;   585.0152;         2243   
     651;   585.8904;         2178   
     652;   586.7657;         2203   
     653;   587.6410;         2193   
     654;   588.5163;         2188   
     655;   589.3915;         2183   
     656;   590.2668;         2164   
     657;   591.1421;         2228   
     658;   592.0174;         2192   
     659;   592.8926;         2044   
     660;   593.7679;         2214   
     661;   594.6432;         2128   
     662;   595.5185;         2159   
     663;   596.3937;         2165   
     664;   597.2690;         2066   
     665;   598.1443;         2192   
     666;   599.0196;         2238   
     667;   599.8948;         2065   
     668;   600.7701;         2065   
     669;   601.6454;         2057   
     670;   602.5207;         2044   
     671;   603.3959;         2087   
     672;   604.2712;         2076   
     673;   605.1465;         2105   
     674;   606.0218;         2094   
     675;   606.8970;         2101   
     676;   607.7723;         2162   
     677;   608.6476;         2018   
     678;   609.5229;         2036   
     679;   610.3981;         2018   
     680;   611.2734;         1978   
     681;   612.1487;         2025   
     682;   613.0240;         1996   
     683;   613.8992;         2060   
     684;   614.7745;         2000   
     685;   615.6498;         1944   
     686;   616.5251;         2037   
     687;   617.4003;         1978   
     688;   618.2756;         2013   
     689;   619.1509;         2013   
     690;   620.0262;         1904   
     691;   620.9014;         1962   
     692;   621.7767;         1945   
     693;   622.6520;         1966   
     694;   623.5273;         1918   
     695;   624.4025;         2003   
     696;   625.2778;         2042   
     697;   626.1531;         1849   
     698;   627.0284;         1890   
     699;   627.9036;         1908   
     700;   628.7789;         1880   
     701;   629.6542;         1921   
     702;   630.5295;         1935   
     703;   631.4047;         1858   
     704;   632.2800;         1832   
     705;   633.1553;         1872   
     706;   634.0306;         1859   
     707;   634.9058;         1889   
     708;   635.7811;         1936   
     709;   636.6564;         1876   
     710;   637.5317;         1894   
     711;   638.4069;         1824   
     712;   639.2822;         1844   
     713;   640.1575;         1833   
     714;   641.0328;         1897   
     715;   641.9080;         1834   
     716;   642.7833;         1899   
     717;   643.6586;         1890   
     718;   644.5339;         1856   
     719;   645.4091;         1862   
     720;   646.2844;         1873   
     721;   647.1597;         1818   
     722;   648.0350;         1837   
     723;   648.9102;         1837   
     724;   649.7855;         1945   
     725;   650.6608;         1856   
     726;   651.5361;         1919   
     727;   652.4113;         1939   
     728;   653.2866;         2029   
     729;   654.1619;         2115   
     730;   655.0372;         2535   
     731;   655.9124;         4022   
     732;   656.7877;         8404   
     733;   657.6630;        25821   
     734;   658.5383;        95591   
     735;   659.4135;       235174   
     736;   660.2888;       257793   
     737;   661.1641;       117029   
     738;   662.0394;        32632   
     739;   662.9146;        14686   
     740;   663.7899;        11149   
     741;   664.6652;         8712   
     742;   665.5405;         7068   
     743;   666.4157;         5613   
     744;   667.2910;         4660   
     745;   668.1663;         4409   
     746;   669.0416;         4059   
     747;   669.9168;         3838   
     748;   670.7921;         3596   
     749;   671.6674;         3561   
     750;   672.5427;         3443   
     751;   673.4179;         3362   
     752;   674.2932;         3238   
     753;   675.1685;         3387   
     754;   676.0438;         3093   
     755;   676.9190;         3220   
     756;   677.7943;         3035   
     757;   678.6696;         2932   
     758;   679.5449;         2976   
     759;   680.4201;         3036   
     760;   681.2954;         2908   
     761;   682.1707;         2920   
     762;   683.0460;         2760   
     763;   683.9212;         2769   
     764;   684.7965;         2973   
     765;   685.6718;         2814   
     766;   686.5471;         2691   
     767;   687.4223;         2765   
     768;   688.2976;         2682   
     769;   689.1729;         2655   
     770;   690.0482;         2620   
     771;   690.9234;         2554   
     772;   691.7987;         2573   
     773;   692.6740;         2530   
     774;   693.5493;         2595   
     775;   694.4245;         2444   
     776;   695.2998;         2593   
     777;   696.1751;         2518   
     778;   697.0504;         2507   
     779;   697.9256;         2550   
     780;   698.8009;         2461   
     781;   699.6762;         2492   
     782;   700.5515;         2483   
     783;   701.4267;         2524   
     784;   702.3020;         2475   
     785;   703.1773;         2449   
     786;   704.0526;         2456   
     787;   704.9278;         2435   
     788;   705.8031;         2393   
     789;   706.6784;         2381   
     790;   707.5537;         2425   
     791;   708.4289;         2334   
     792;   709.3042;         2316   
     793;   710.1795;         2379   
     794;   711.0548;         2351   
     795;   711.9300;         2346   
     796;   712.8053;         2306   
     797;   713.6806;         2391   
     798;   714.5559;         2298   
     799;   715.4311;         2348   
     800;   716.3064;         2237   
     801;   717.1817;         2272   
     802;   718.0570;         2237   
     803;   718.9322;         2400   
     804;   719.8075;         2276   
     805;   720.6828;         2284   
     806;   721.5581;         2225   
     807;   722.4333;         2217   
     808;   723.3086;         2219   
     809;   724.1839;         2251   
     810;   725.0592;         2237   
     811;   725.9344;         2250   
     812;   726.8097;         2211   
     813;   727.6850;         2242   
     814;   728.5603;         2187   
     815;   729.4355;         2161   
     816;   730.3108;         2111   
     817;   731.1861;         2214   
     818;   732.0614;         2182   
     819;   732.9366;         2230   
     820;   733.8119;         2163   
     821;   734.6872;         2132   
     822;   735.5625;         2228   
     823;   736.4377;         2147   
     824;   737.3130;         2240   
     825;   738.1883;         2131   
     826;   739.0636;         2169   
     827;   739.9388;         2139   
     828;   740.8141;         2086   
     829;   741.6894;         2097   
     830;   742.5647;         2175   
     831;   743.4399;         2098   
     832;   744.3152;         2172   
     833;   745.1905;         2127   
     834;   746.0658;         2129   
     835;   746.9410;         2072   
     836;   747.8163;         2121   
     837;   748.6916;         2083   
     838;   749.5669;         2094   
     839;   750.4421;         2059   
     840;   751.3174;         2100   
     841;   752.1927;         2058   
     842;   753.0680;         2165   
     843;   753.9432;         2099   
     844;   754.8185;         2111   
     845;   755.6938;         2114   
     846;   756.5691;         2061   
     847;   757.4443;         1965   
     848;   758.3196;         2130   
     849;   759.1949;         2010   
     850;   760.0702;         2057   
     851;   760.9454;         2016   
     852;   761.8207;         1998   
     853;   762.6960;         1980   
     854;   763.5713;         2129   
     855;   764.4465;         2029   
     856;   765.3218;         2011   
     857;   766.1971;         2007   
     858;   767.0724;         2047   
     859;   767.9476;         2021   
     860;   768.8229;         1947   
     861;   769.6982;         2057   
     862;   770.5735;         1978   
     863;   771.4487;         1949   
     864;   772.3240;         2012   
     865;   773.1993;         1942   
     866;   774.0746;         1970   
     867;   774.9498;         2159   
     868;   775.8251;         2278   
     869;   776.7004;         2296   
     870;   777.5757;         2038   
     871;   778.4509;         1954   
     872;   779.3262;         1999   
     873;   780.2015;         1949   
     874;   781.0768;         1940   
     875;   781.9520;         1875   
     876;   782.8273;         1838   
     877;   783.7026;         1940   
     878;   784.5779;         1856   
     879;   785.4531;         1859   
     880;   786.3284;         1896   
     881;   787.2037;         1855   
     882;   788.0790;         1920   
     883;   788.9542;         1925   
     884;   789.8295;         1962   
     885;   790.7048;         1857   
     886;   791.5801;         1838   
     887;   792.4553;         1887   
     888;   793.3306;         1862   
     889;   794.2059;         1792   
     890;   795.0812;         1891   
     891;   795.9564;         1818   
     892;   796.8317;         1803   
     893;   797.7070;         1785   
     894;   798.5823;         1841   
     895;   799.4575;         1834   
     896;   800.3328;         1763   
     897;   801.2081;         1786   
     898;   802.0834;         1756   
     899;   802.9586;         1804   
     900;   803.8339;         1731   
     901;   804.7092;         1726   
     902;   805.5845;         1692   
     903;   806.4597;         1720   
     904;   807.3350;         1758   
     905;   808.2103;         1735   
     906;   809.0856;         1818   
     907;   809.9608;         1715   
     908;   810.8361;         1704   
     909;   811.7114;         1793   
     910;   812.5867;         1687   
     911;   813.4619;         1770   
     912;   814.3372;         1756   
     913;   815.2125;         1752   
     914;   816.0878;         1787   
     915;   816.9631;         1843   
     916;   817.8383;         1812   
     917;   818.7136;         1768   
     918;   819.5889;         1753   
     919;   820.4642;         1862   
     920;   821.3394;         1758   
     921;   822.2147;         1816   
     922;   823.0900;         1745   
     923;   823.9653;         1808   
     924;   824.8405;         1835   
     925;   825.7158;         1702   
     926;   826.5911;         1733   
     927;   827.4664;         1757   
     928;   828.3416;         1813   
     929;   829.2169;         1834   
     930;   830.0922;         1741   
     931;   830.9675;         1732   
