Kanal;   Energie(keV); Impulse
     923;   823.9653;            4   
     924;   824.8405;            3   
     925;   825.7158;            4   
     926;   826.5911;            4   
     927;   827.4664;            4   
     928;   828.3416;            3   
     929;   829.2169;            3   
     930;   830.0922;            3   
     931;   830.9675;            5   
     932;   831.8427;            6   
     933;   832.7180;            3   
     934;   833.5933;            3   
     935;   834.4686;            7   
     936;   835.3438;            2   
     937;   836.2191;            6   
     938;   837.0944;            5   
     939;   837.9697;            8   
     940;   838.8449;            2   
     941;   839.7202;            4   
     942;   840.5955;            7   
     943;   841.4708;            6   
     944;   842.3460;            6   
     945;   843.2213;            7   
     946;   844.0966;            4   
     947;   844.9719;            8   
     948;   845.8471;            3   
     949;   846.7224;            4   
     950;   847.5977;            6   
     951;   848.4730;            3   
     952;   849.3482;            1   
     953;   850.2235;            5   
     954;   851.0988;            3   
     955;   851.9741;            2   
     956;   852.8493;            6   
     957;   853.7246;            7   
     958;   854.5999;            0   
     959;   855.4752;            2   
     960;   856.3504;            7   
     961;   857.2257;            0   
     962;   858.1010;            5   
     963;   858.9763;            2   
     964;   859.8515;            5   
     965;   860.7268;            2   
     966;   861.6021;            5   
     967;   862.4774;            5   
     968;   863.3526;            7   
     969;   864.2279;            2   
     970;   865.1032;            3   
     971;   865.9785;            3   
     972;   866.8537;            4   
     973;   867.7290;            3   
     974;   868.6043;            3   
     975;   869.4796;            1   
     976;   870.3548;            0   
     977;   871.2301;            5   
     978;   872.1054;            3   
     979;   872.9807;            4   
     980;   873.8559;            3   
     981;   874.7312;            1   
     982;   875.6065;            3   
     983;   876.4818;            2   
     984;   877.3570;            3   
     985;   878.2323;            4   
     986;   879.1076;            3   
     987;   879.9829;            0   
     988;   880.8581;            1   
     989;   881.7334;            2   
     990;   882.6087;            5   
     991;   883.4840;            2   
     992;   884.3592;            5   
     993;   885.2345;            1   
     994;   886.1098;            0   
     995;   886.9851;            5   
     996;   887.8603;            8   
     997;   888.7356;            2   
     998;   889.6109;            2   
     999;   890.4862;            3   
    1000;   891.3614;            6   
    1001;   892.2367;            1   
    1002;   893.1120;            4   
    1003;   893.9873;            2   
    1004;   894.8625;            6   
    1005;   895.7378;            3   
    1006;   896.6131;            3   
    1007;   897.4884;            5   
    1008;   898.3636;            2   
    1009;   899.2389;            3   
    1010;   900.1142;            4   
    1011;   900.9895;            2   
    1012;   901.8647;            5   
    1013;   902.7400;            4   
    1014;   903.6153;            4   
    1015;   904.4906;            6   
    1016;   905.3658;            0   
    1017;   906.2411;            2   
    1018;   907.1164;            0   
    1019;   907.9917;            4   
    1020;   908.8669;            3   
    1021;   909.7422;            1   
    1022;   910.6175;            1   
    1023;   911.4928;            0   
    1024;   912.3680;            0   
    1025;   913.2433;            1   
    1026;   914.1186;            3   
    1027;   914.9939;            4   
    1028;   915.8691;            2   
    1029;   916.7444;            2   
    1030;   917.6197;            3   
    1031;   918.4950;            1   
    1032;   919.3702;            2   
    1033;   920.2455;            3   
    1034;   921.1208;            2   
    1035;   921.9961;            4   
    1036;   922.8713;            2   
    1037;   923.7466;            2   
    1038;   924.6219;            3   
    1039;   925.4972;            1   
    1040;   926.3724;            4   
    1041;   927.2477;            6   
    1042;   928.1230;            2   
    1043;   928.9983;            4   
    1044;   929.8735;            4   
    1045;   930.7488;            1   
    1046;   931.6241;            2   
    1047;   932.4994;            1   
    1048;   933.3746;            4   
    1049;   934.2499;            1   
    1050;   935.1252;            1   
    1051;   936.0005;            0   
    1052;   936.8757;            5   
    1053;   937.7510;            1   
    1054;   938.6263;            1   
    1055;   939.5016;            2   
    1056;   940.3768;            6   
    1057;   941.2521;            3   
    1058;   942.1274;            1   
    1059;   943.0027;            0   
    1060;   943.8779;            3   
    1061;   944.7532;            1   
    1062;   945.6285;            2   
